Type,Name,Age(months),Gender,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,PetID,PhotoAmt,Breed1_Name,Color1_Name,Color,Breed,AgeGroup,FeeCategory,image_paths
Cat,Midnight,6,Female,Small,Short,Yes,Yes,Yes,Healthy,290,48965226a,1,Domestic Short Hair,Black,Black White ,Domestic Short Hair,Kitten,Medium,['input/images/48965226a-1.jpg']
Cat,Liselle,3,Female,Small,Short,No,Yes,No,Healthy,560,bf36130c4,1,Domestic Short Hair,Black,Black Brown White,Domestic Short Hair,Kitten,Medium,['input/images/bf36130c4-1.jpg']
Cat,Max,3,Male,Small,Short,No,Yes,No,Healthy,370,a2e7bf17a,1,Domestic Short Hair,Brown,Brown White ,Domestic Short Hair,Kitten,Medium,['input/images/a2e7bf17a-1.jpg']
Cat,Depp,2,Male,Medium,Short,Yes,Yes,No,Healthy,670,c59c8a6db,1,Domestic Short Hair,White,White  ,Domestic Short Hair,Kitten,High,['input/images/c59c8a6db-1.jpg']
Cat,Sirius,2,Male,Medium,Medium,No,No,No,Healthy,440,d2fe95e5d,1,Domestic Short Hair,Black,Black White ,Domestic Short Hair,Kitten,Medium,['input/images/d2fe95e5d-1.jpg']
Cat,Oreo,2,Female,Medium,Medium,No,Yes,No,Healthy,670,c79fe46e4,2,Domestic Short Hair,Black,Black Yellow Gray,Domestic Short Hair,Kitten,High,"['input/images/c79fe46e4-1.jpg', 'input/images/c79fe46e4-2.jpg']"
Cat,Harmony,3,Female,Small,Short,No,Yes,No,Healthy,730,bfe86f653,2,Domestic Short Hair,Gray,Gray White ,Domestic Short Hair,Kitten,High,"['input/images/bfe86f653-1.jpg', 'input/images/bfe86f653-2.jpg']"
Cat,Soleil,6,Male,Medium,Medium,Yes,Yes,Yes,Healthy,220,4f354dd31,2,Domestic Medium Hair,Golden,Golden  ,Domestic Medium Hair,Kitten,Medium,"['input/images/4f354dd31-1.jpg', 'input/images/4f354dd31-2.jpg']"
Cat,Fennic,4,Female,Medium,Short,Yes,Yes,No,Healthy,130,e9c8b8586,2,Domestic Medium Hair,Black,Black Brown Golden,Domestic Medium Hair,Kitten,Low,"['input/images/e9c8b8586-1.jpg', 'input/images/e9c8b8586-2.jpg']"
Cat,Rhapsody,3,Female,Small,Short,No,Yes,No,Healthy,250,49fb71bad,1,Domestic Short Hair,Gray,Gray White ,Domestic Short Hair,Kitten,Medium,['input/images/49fb71bad-1.jpg']
Dog,Dawn,3,Female,Medium,Short,Yes,Yes,No,Healthy,130,1c7095c4e,1,Mixed Breed,Brown,Brown White ,Mixed Breed,Puppy,Low,['input/images/1c7095c4e-1.jpg']
Cat,Lyric,3,Male,Small,Short,No,Yes,No,Healthy,290,840bdc7c3,1,Domestic Short Hair,Black,Black  ,Domestic Short Hair,Kitten,Medium,['input/images/840bdc7c3-1.jpg']
Cat,Storm,2,Female,Medium,Short,No,No,No,Healthy,280,76bf1e6bb,1,Domestic Short Hair,Gray,Gray White ,Domestic Short Hair,Kitten,Medium,['input/images/76bf1e6bb-1.jpg']
Cat,Unknown,2,Male,Medium,Short,No,No,Not Sure,Healthy,430,3410919ab,1,Domestic Short Hair,Black,Black  ,Domestic Short Hair,Kitten,Medium,['input/images/3410919ab-1.jpg']
Cat,Unknown,2,Female,Medium,Short,No,No,Not Sure,Healthy,230,1dd45b6dd,1,Domestic Short Hair,Black,Black  ,Domestic Short Hair,Kitten,Medium,['input/images/1dd45b6dd-1.jpg']
Cat,Unknown,2,Female,Medium,Short,No,No,Not Sure,Healthy,490,fe2092f38,1,Domestic Short Hair,Gray,Gray  ,Domestic Short Hair,Kitten,Medium,['input/images/fe2092f38-1.jpg']
Cat,Lily,7,Female,Small,Short,Yes,Yes,Yes,Healthy,750,79c1f044a,3,Domestic Short Hair,Gray,Gray White ,Domestic Short Hair,Kitten,High,"['input/images/79c1f044a-1.jpg', 'input/images/79c1f044a-2.jpg', 'input/images/79c1f044a-3.jpg']"
Cat,Coco,5,Male,Small,Short,Yes,Yes,No,Healthy,350,9ea00c468,2,Domestic Short Hair,Black,Black  ,Domestic Short Hair,Kitten,Medium,"['input/images/9ea00c468-1.jpg', 'input/images/9ea00c468-2.jpg']"
Cat,Sweetie,8,Female,Small,Short,Yes,Yes,Yes,Healthy,560,551b76e2b,1,Domestic Short Hair,White,White  ,Domestic Short Hair,Kitten,Medium,['input/images/551b76e2b-1.jpg']
Cat,Bobo,5,Male,Small,Short,Yes,Yes,No,Healthy,780,059f7bb12,3,Domestic Short Hair,Gray,Gray  ,Domestic Short Hair,Kitten,High,"['input/images/059f7bb12-1.jpg', 'input/images/059f7bb12-2.jpg', 'input/images/059f7bb12-3.jpg']"
Cat,Kkori,24,Male,Medium,Short,Yes,Yes,No,Healthy,1850,7c2b47078,6,Ragdoll,Brown,Brown Cream ,Ragdoll/Siamese,Adult,Premium,"['input/images/7c2b47078-1.jpg', 'input/images/7c2b47078-2.jpg', 'input/images/7c2b47078-3.jpg', 'input/images/7c2b47078-4.jpg', 'input/images/7c2b47078-5.jpg', 'input/images/7c2b47078-6.jpg']"
Cat,Tiny,1,Male,Small,Short,No,No,No,Healthy,540,3c3b53478,5,Domestic Short Hair,Black,Black White ,Domestic Short Hair,Kitten,Medium,"['input/images/3c3b53478-1.jpg', 'input/images/3c3b53478-2.jpg', 'input/images/3c3b53478-3.jpg', 'input/images/3c3b53478-4.jpg', 'input/images/3c3b53478-5.jpg']"
Cat,Star,15,Female,Medium,Short,Yes,Yes,No,Healthy,1930,2884bfaa3,3,Siamese,Brown,Brown Cream ,Siamese,Adult,Premium,"['input/images/2884bfaa3-1.jpg', 'input/images/2884bfaa3-2.jpg', 'input/images/2884bfaa3-3.jpg']"
Cat,SPM,3,Male,Small,Short,Not Sure,Not Sure,Not Sure,Healthy,760,a58e06b72,4,Domestic Short Hair,Black,Black Brown White,Domestic Short Hair,Kitten,High,"['input/images/a58e06b72-1.jpg', 'input/images/a58e06b72-2.jpg', 'input/images/a58e06b72-3.jpg', 'input/images/a58e06b72-4.jpg']"
Cat,Tofu,1,Male,Small,Medium,No,No,No,Healthy,530,46c5c7270,1,Domestic Short Hair,Brown,Brown  ,Domestic Short Hair,Kitten,Medium,['input/images/46c5c7270-1.jpg']
Dog,Oreo,1,Female,Medium,Short,Yes,Yes,No,Healthy,250,9d7aa5cb3,1,Mixed Breed,Black,Black White ,Mixed Breed,Puppy,Medium,['input/images/9d7aa5cb3-1.jpg']
Dog,Grey,9,Female,Medium,Short,Yes,Yes,Yes,Healthy,70,23c260cc9,1,Mixed Breed,Gray,Gray  ,Mixed Breed,Puppy,Low,['input/images/23c260cc9-1.jpg']
Dog,Dora,8,Female,Medium,Short,Yes,Yes,Yes,Healthy,200,34da5ee02,1,Mixed Breed,Black,Black Brown ,Mixed Breed,Puppy,Low,['input/images/34da5ee02-1.jpg']
Dog,Lucky,8,Female,Medium,Short,Yes,Yes,Yes,Healthy,100,3b193942d,1,Mixed Breed,Brown,Brown White ,Mixed Breed,Puppy,Low,['input/images/3b193942d-1.jpg']
Dog,Black Boy,1,Male,Medium,Medium,No,No,No,Healthy,180,d95fc099f,1,Mixed Breed,Black,Black White ,Mixed Breed,Puppy,Low,['input/images/d95fc099f-1.jpg']
Dog,Amutha,10,Female,Medium,Medium,Yes,Yes,Yes,Healthy,220,6f9ef4d82,2,Mixed Breed,Brown,Brown White ,Mixed Breed,Puppy,Medium,"['input/images/6f9ef4d82-1.jpg', 'input/images/6f9ef4d82-2.jpg']"
Dog,Roxy,1,Male,Medium,Short,No,No,No,Healthy,260,e4e6cd845,1,Mixed Breed,Black,Black White ,Mixed Breed,Puppy,Medium,['input/images/e4e6cd845-1.jpg']
Dog,Veer,9,Male,Medium,Medium,No,No,No,Healthy,260,96950330f,1,Mixed Breed,Brown,Brown White ,Mixed Breed,Puppy,Medium,['input/images/96950330f-1.jpg']
Dog,Handsome,12,Male,Medium,Short,No,No,No,Healthy,270,d9795e054,2,Mixed Breed,Black,Black Brown ,Mixed Breed,Puppy,Medium,"['input/images/d9795e054-1.jpg', 'input/images/d9795e054-2.jpg']"
Dog,Rocky,36,Male,Medium,Medium,Not Sure,Not Sure,No,Healthy,260,e3c8e16b9,1,Mixed Breed,Black,Black Brown ,Mixed Breed,Adult,Medium,['input/images/e3c8e16b9-1.jpg']
Dog,Theresa,29,Female,Medium,Short,Yes,Yes,Yes,Healthy,130,200adb8e0,9,Mixed Breed,Black,Black Brown Cream,Mixed Breed,Adult,Low,"['input/images/200adb8e0-1.jpg', 'input/images/200adb8e0-2.jpg', 'input/images/200adb8e0-3.jpg', 'input/images/200adb8e0-4.jpg', 'input/images/200adb8e0-5.jpg', 'input/images/200adb8e0-6.jpg', 'input/images/200adb8e0-7.jpg', 'input/images/200adb8e0-8.jpg', 'input/images/200adb8e0-9.jpg']"
Dog,Ivory,9,Female,Medium,Short,Yes,Yes,Yes,Healthy,170,d8e391c56,5,Mixed Breed,Black,Black Brown ,Mixed Breed,Puppy,Low,"['input/images/d8e391c56-1.jpg', 'input/images/d8e391c56-2.jpg', 'input/images/d8e391c56-3.jpg', 'input/images/d8e391c56-4.jpg', 'input/images/d8e391c56-5.jpg']"
Dog,Shi Shi,3,Female,Medium,Short,Yes,Yes,No,Healthy,390,dfd984e52,8,Beagle,Black,Black Brown White,Beagle/Mixed Breed,Puppy,Medium,"['input/images/dfd984e52-1.jpg', 'input/images/dfd984e52-2.jpg', 'input/images/dfd984e52-3.jpg', 'input/images/dfd984e52-4.jpg', 'input/images/dfd984e52-5.jpg', 'input/images/dfd984e52-6.jpg', 'input/images/dfd984e52-7.jpg', 'input/images/dfd984e52-8.jpg']"
Dog,Sally,4,Female,Medium,Short,Yes,Yes,No,Healthy,120,73e1d11ce,6,Mixed Breed,Golden,Golden Cream ,Mixed Breed,Puppy,Low,"['input/images/73e1d11ce-1.jpg', 'input/images/73e1d11ce-2.jpg', 'input/images/73e1d11ce-3.jpg', 'input/images/73e1d11ce-4.jpg', 'input/images/73e1d11ce-5.jpg', 'input/images/73e1d11ce-6.jpg']"
Dog,Miss Korea,4,Female,Medium,Medium,Yes,Yes,No,Healthy,170,b7f8c5bb2,6,Mixed Breed,Black,Black White ,Mixed Breed,Puppy,Low,"['input/images/b7f8c5bb2-1.jpg', 'input/images/b7f8c5bb2-2.jpg', 'input/images/b7f8c5bb2-3.jpg', 'input/images/b7f8c5bb2-4.jpg', 'input/images/b7f8c5bb2-5.jpg', 'input/images/b7f8c5bb2-6.jpg']"
Dog,Fafa,29,Female,Medium,Short,Yes,Yes,Yes,Healthy,310,d76af589f,10,Mixed Breed,Black,Black Cream White,Mixed Breed,Adult,Medium,"['input/images/d76af589f-1.jpg', 'input/images/d76af589f-10.jpg', 'input/images/d76af589f-2.jpg', 'input/images/d76af589f-3.jpg', 'input/images/d76af589f-4.jpg', 'input/images/d76af589f-5.jpg', 'input/images/d76af589f-6.jpg', 'input/images/d76af589f-7.jpg', 'input/images/d76af589f-8.jpg', 'input/images/d76af589f-9.jpg']"
Dog,Jenny,24,Female,Medium,Short,Yes,Yes,Yes,Healthy,320,b77df50a9,9,Mixed Breed,Black,Black  ,Mixed Breed,Adult,Medium,"['input/images/b77df50a9-1.jpg', 'input/images/b77df50a9-2.jpg', 'input/images/b77df50a9-3.jpg', 'input/images/b77df50a9-4.jpg', 'input/images/b77df50a9-5.jpg', 'input/images/b77df50a9-6.jpg', 'input/images/b77df50a9-7.jpg', 'input/images/b77df50a9-8.jpg', 'input/images/b77df50a9-9.jpg']"
Dog,Luna,12,Female,Medium,Medium,Yes,Yes,Yes,Healthy,70,072ff63f9,8,Mixed Breed,Black,Black Brown ,Mixed Breed,Puppy,Low,"['input/images/072ff63f9-1.jpg', 'input/images/072ff63f9-2.jpg', 'input/images/072ff63f9-3.jpg', 'input/images/072ff63f9-4.jpg', 'input/images/072ff63f9-5.jpg', 'input/images/072ff63f9-6.jpg', 'input/images/072ff63f9-7.jpg', 'input/images/072ff63f9-8.jpg']"
Dog,Peter,36,Male,Medium,Short,Yes,Yes,Yes,Healthy,210,6b357800a,8,Mixed Breed,Brown,Brown White ,Mixed Breed,Adult,Medium,"['input/images/6b357800a-1.jpg', 'input/images/6b357800a-2.jpg', 'input/images/6b357800a-3.jpg', 'input/images/6b357800a-4.jpg', 'input/images/6b357800a-5.jpg', 'input/images/6b357800a-6.jpg', 'input/images/6b357800a-7.jpg', 'input/images/6b357800a-8.jpg']"
Dog,Victor,48,Male,Medium,Medium,Yes,Yes,Yes,Healthy,190,882ba2073,5,Terrier,Black,Black Brown Golden,Terrier,Adult,Low,"['input/images/882ba2073-1.jpg', 'input/images/882ba2073-2.jpg', 'input/images/882ba2073-3.jpg', 'input/images/882ba2073-4.jpg', 'input/images/882ba2073-5.jpg']"
Dog,Nelson,24,Male,Medium,Short,Yes,Yes,Yes,Healthy,60,711f68f74,11,Mixed Breed,Black,Black Cream ,Mixed Breed,Adult,Low,"['input/images/711f68f74-1.jpg', 'input/images/711f68f74-10.jpg', 'input/images/711f68f74-11.jpg', 'input/images/711f68f74-2.jpg', 'input/images/711f68f74-3.jpg', 'input/images/711f68f74-4.jpg', 'input/images/711f68f74-5.jpg', 'input/images/711f68f74-6.jpg', 'input/images/711f68f74-7.jpg', 'input/images/711f68f74-8.jpg', 'input/images/711f68f74-9.jpg']"
Dog,Pizza,2,Female,Medium,Short,Yes,Yes,No,Healthy,240,b404dff05,9,Mixed Breed,Brown,Brown White ,Mixed Breed,Puppy,Medium,"['input/images/b404dff05-1.jpg', 'input/images/b404dff05-2.jpg', 'input/images/b404dff05-3.jpg', 'input/images/b404dff05-4.jpg', 'input/images/b404dff05-5.jpg', 'input/images/b404dff05-6.jpg', 'input/images/b404dff05-7.jpg', 'input/images/b404dff05-8.jpg', 'input/images/b404dff05-9.jpg']"
Dog,Sammmy,4,Male,Medium,Short,Yes,Yes,No,Healthy,270,1a3ebafb4,5,German Shepherd Dog,Brown,Brown  ,German Shepherd Dog/Mixed Breed,Puppy,Medium,"['input/images/1a3ebafb4-1.jpg', 'input/images/1a3ebafb4-2.jpg', 'input/images/1a3ebafb4-3.jpg', 'input/images/1a3ebafb4-4.jpg', 'input/images/1a3ebafb4-5.jpg']"
Dog,Betty Boop,36,Female,Small,Short,Yes,Yes,Yes,Healthy,250,7c27adebd,1,Pug,Cream,Cream  ,Pug,Adult,Medium,['input/images/7c27adebd-1.jpg']
Dog,BARTholomew,24,Male,Small,Short,Yes,Yes,Yes,Healthy,170,808fa6136,1,Pug,Cream,Cream  ,Pug,Adult,Low,['input/images/808fa6136-1.jpg']
Dog,Billion,120,Male,Small,Short,Yes,Yes,Yes,Healthy,60,d2fc112d9,1,Pug,Cream,Cream  ,Pug,Senior,Low,['input/images/d2fc112d9-1.jpg']
Dog,Oreo,4,Female,Medium,Short,Yes,Yes,Yes,Healthy,120,df2daaa1c,6,Dalmatian,Black,Black White ,Dalmatian/Mixed Breed,Puppy,Low,"['input/images/df2daaa1c-1.jpg', 'input/images/df2daaa1c-2.jpg', 'input/images/df2daaa1c-3.jpg', 'input/images/df2daaa1c-4.jpg', 'input/images/df2daaa1c-5.jpg', 'input/images/df2daaa1c-6.jpg']"
Dog,Boysenberry,2,Male,Medium,Medium,Yes,Yes,No,Healthy,250,04c83fbb8,6,Mixed Breed,Black,Black Brown ,Mixed Breed,Puppy,Medium,"['input/images/04c83fbb8-1.jpg', 'input/images/04c83fbb8-2.jpg', 'input/images/04c83fbb8-3.jpg', 'input/images/04c83fbb8-4.jpg', 'input/images/04c83fbb8-5.jpg', 'input/images/04c83fbb8-6.jpg']"
Dog,Little One,24,Male,Small,Short,Yes,Yes,Yes,Healthy,290,9e10cf52c,5,Miniature Pinscher,Black,Black Brown ,Miniature Pinscher/Chihuahua,Adult,Medium,"['input/images/9e10cf52c-1.jpg', 'input/images/9e10cf52c-2.jpg', 'input/images/9e10cf52c-3.jpg', 'input/images/9e10cf52c-4.jpg', 'input/images/9e10cf52c-5.jpg']"
Dog,Stevie,8,Female,Medium,Short,Yes,Yes,No,Healthy,540,0de7b2448,5,German Shepherd Dog,Black,Black Cream White,German Shepherd Dog/Mixed Breed,Puppy,Medium,"['input/images/0de7b2448-1.jpg', 'input/images/0de7b2448-2.jpg', 'input/images/0de7b2448-3.jpg', 'input/images/0de7b2448-4.jpg', 'input/images/0de7b2448-5.jpg']"
Dog,Bubble,57,Male,Small,Short,Yes,Yes,Yes,Healthy,230,607b798b7,1,Pug,Cream,Cream  ,Pug,Adult,Medium,['input/images/607b798b7-1.jpg']
Dog,Sammy,10,Male,Medium,Short,Yes,Yes,Yes,Healthy,250,36b503dd7,3,Mixed Breed,Black,Black Brown ,Mixed Breed/Doberman Pinscher,Puppy,Medium,"['input/images/36b503dd7-1.jpg', 'input/images/36b503dd7-2.jpg', 'input/images/36b503dd7-3.jpg']"
Dog,Unknown,48,Female,Large,Short,Yes,Yes,No,Healthy,190,5dde2e545,4,Doberman Pinscher,Black,Black  ,Doberman Pinscher,Adult,Low,"['input/images/5dde2e545-1.jpg', 'input/images/5dde2e545-2.jpg', 'input/images/5dde2e545-3.jpg', 'input/images/5dde2e545-4.jpg']"
Dog,Sudha,2,Female,Medium,Short,No,No,No,Healthy,90,20da7c72d,4,Mixed Breed,Brown,Brown White ,Mixed Breed,Puppy,Low,"['input/images/20da7c72d-1.jpg', 'input/images/20da7c72d-2.jpg', 'input/images/20da7c72d-3.jpg', 'input/images/20da7c72d-4.jpg']"
Dog,Benji,60,Male,Medium,Medium,Yes,Yes,Not Sure,Healthy,190,7e22ce045,2,Spitz,Brown,Brown Cream ,Spitz/Mixed Breed,Adult,Low,"['input/images/7e22ce045-1.jpg', 'input/images/7e22ce045-2.jpg']"
Dog,Bella,18,Female,Medium,Medium,Yes,Yes,Yes,Healthy,300,568c22443,1,Spitz,Black,Black Cream ,Spitz/German Shepherd Dog,Adult,Medium,['input/images/568c22443-1.jpg']
Dog,Rajee,4,Female,Medium,Medium,Yes,Yes,Yes,Healthy,630,b69f11e6c,4,Labrador Retriever,Cream,Cream White ,Labrador Retriever/Mixed Breed,Puppy,High,"['input/images/b69f11e6c-1.jpg', 'input/images/b69f11e6c-2.jpg', 'input/images/b69f11e6c-3.jpg', 'input/images/b69f11e6c-4.jpg']"
Dog,Patches,4,Female,Medium,Short,Yes,Yes,Yes,Healthy,100,2c7f82441,3,Mixed Breed,Brown,Brown Cream ,Mixed Breed,Puppy,Low,"['input/images/2c7f82441-1.jpg', 'input/images/2c7f82441-2.jpg', 'input/images/2c7f82441-3.jpg']"
Dog,Male Puppy,3,Male,Medium,Medium,Not Sure,Not Sure,Not Sure,Healthy,270,56e607497,1,Mixed Breed,Black,Black Brown ,Mixed Breed,Puppy,Medium,['input/images/56e607497-1.jpg']
Dog,Dolly,18,Female,Small,Medium,Yes,Not Sure,Not Sure,Healthy,140,e31a44817,1,Shih Tzu,Cream,Cream Gray ,Shih Tzu,Adult,Low,['input/images/e31a44817-1.jpg']
Cat,Bella,3,Female,Medium,Medium,No,No,No,Healthy,160,8d17e1738,6,Domestic Medium Hair,Black,Black Golden ,Domestic Medium Hair,Kitten,Low,"['input/images/8d17e1738-1.jpg', 'input/images/8d17e1738-2.jpg', 'input/images/8d17e1738-3.jpg', 'input/images/8d17e1738-4.jpg', 'input/images/8d17e1738-5.jpg', 'input/images/8d17e1738-6.jpg']"
Cat,Chip,2,Female,Medium,Medium,No,No,No,Healthy,190,d78d143a0,5,Domestic Medium Hair,Black,Black Brown White,Domestic Medium Hair,Kitten,Low,"['input/images/d78d143a0-1.jpg', 'input/images/d78d143a0-2.jpg', 'input/images/d78d143a0-3.jpg', 'input/images/d78d143a0-4.jpg', 'input/images/d78d143a0-5.jpg']"
Cat,Mitten,2,Female,Medium,Medium,No,No,No,Healthy,230,900db000e,1,Domestic Medium Hair,Cream,Cream White ,Domestic Medium Hair,Kitten,Medium,['input/images/900db000e-1.jpg']
Cat,Puteh,3,Female,Medium,Medium,No,No,No,Healthy,70,1342ede6c,5,Domestic Medium Hair,White,White  ,Domestic Medium Hair,Kitten,Low,"['input/images/1342ede6c-1.jpg', 'input/images/1342ede6c-2.jpg', 'input/images/1342ede6c-3.jpg', 'input/images/1342ede6c-4.jpg', 'input/images/1342ede6c-5.jpg']"
Cat,Kitty,3,Female,Small,Medium,No,No,No,Healthy,420,bb8b0d8d1,3,Domestic Short Hair,Black,Black Yellow White,Domestic Short Hair,Kitten,Medium,"['input/images/bb8b0d8d1-1.jpg', 'input/images/bb8b0d8d1-2.jpg', 'input/images/bb8b0d8d1-3.jpg']"
Cat,Grey,7,Female,Medium,Medium,Yes,Yes,No,Healthy,180,bce93927c,3,American Shorthair,Black,Black Gray White,American Shorthair,Kitten,Low,"['input/images/bce93927c-1.jpg', 'input/images/bce93927c-2.jpg', 'input/images/bce93927c-3.jpg']"
Cat,Ginger,8,Male,Medium,Medium,No,Yes,No,Healthy,760,6e3a84f0b,5,Domestic Short Hair,Golden,Golden Yellow ,Domestic Short Hair,Kitten,High,"['input/images/6e3a84f0b-1.jpg', 'input/images/6e3a84f0b-2.jpg', 'input/images/6e3a84f0b-3.jpg', 'input/images/6e3a84f0b-4.jpg', 'input/images/6e3a84f0b-5.jpg']"
Cat,Bella,5,Female,Medium,Short,Yes,Yes,Yes,Healthy,630,257a74f2a,4,Domestic Short Hair,Black,Black Yellow White,Domestic Short Hair,Kitten,High,"['input/images/257a74f2a-1.jpg', 'input/images/257a74f2a-2.jpg', 'input/images/257a74f2a-3.jpg', 'input/images/257a74f2a-4.jpg']"
Cat,Twinkle,10,Female,Medium,Long,Yes,Yes,Yes,Healthy,210,a4dd98ac4,2,Oriental Long Hair,Brown,Brown Cream White,Oriental Long Hair,Kitten,Medium,"['input/images/a4dd98ac4-1.jpg', 'input/images/a4dd98ac4-2.jpg']"
Cat,Cutie Cutie,2,Female,Medium,Medium,No,No,No,Healthy,300,aa992a06f,3,American Shorthair,Black,Black Cream White,American Shorthair,Kitten,Medium,"['input/images/aa992a06f-1.jpg', 'input/images/aa992a06f-2.jpg', 'input/images/aa992a06f-3.jpg']"
Cat,Goldie,3,Male,Medium,Medium,No,No,No,Healthy,330,060081998,5,Domestic Short Hair,Black,Black Golden White,Domestic Short Hair,Kitten,Medium,"['input/images/060081998-1.jpg', 'input/images/060081998-2.jpg', 'input/images/060081998-3.jpg', 'input/images/060081998-4.jpg', 'input/images/060081998-5.jpg']"
Cat,Sweet Girl,2,Female,Medium,Medium,No,No,No,Healthy,60,46208e2c4,3,Domestic Medium Hair,Black,Black White ,Domestic Medium Hair,Kitten,Low,"['input/images/46208e2c4-1.jpg', 'input/images/46208e2c4-2.jpg', 'input/images/46208e2c4-3.jpg']"
Cat,Fluffy,3,Female,Medium,Medium,No,No,No,Healthy,150,b9c062c62,5,American Curl,Black,Black Gray White,American Curl,Kitten,Low,"['input/images/b9c062c62-1.jpg', 'input/images/b9c062c62-2.jpg', 'input/images/b9c062c62-3.jpg', 'input/images/b9c062c62-4.jpg', 'input/images/b9c062c62-5.jpg']"
Cat,Cutie Pie,2,Female,Medium,Short,No,No,No,Healthy,110,47ed598da,5,American Shorthair,Black,Black Brown White,American Shorthair,Kitten,Low,"['input/images/47ed598da-1.jpg', 'input/images/47ed598da-2.jpg', 'input/images/47ed598da-3.jpg', 'input/images/47ed598da-4.jpg', 'input/images/47ed598da-5.jpg']"
Cat,Unknown,4,Female,Medium,Medium,No,No,No,Healthy,200,f901fe5ef,5,American Shorthair,Black,Black White ,American Shorthair,Kitten,Low,"['input/images/f901fe5ef-1.jpg', 'input/images/f901fe5ef-2.jpg', 'input/images/f901fe5ef-3.jpg', 'input/images/f901fe5ef-4.jpg', 'input/images/f901fe5ef-5.jpg']"
Cat,Sweetlady,5,Female,Medium,Medium,No,No,Yes,Healthy,630,585ead422,5,Domestic Short Hair,Black,Black Yellow ,Domestic Short Hair,Kitten,High,"['input/images/585ead422-1.jpg', 'input/images/585ead422-2.jpg', 'input/images/585ead422-3.jpg', 'input/images/585ead422-4.jpg', 'input/images/585ead422-5.jpg']"
Cat,Fame,3,Female,Medium,Medium,No,No,No,Healthy,160,18b11332e,4,Domestic Medium Hair,Black,Black White ,Domestic Medium Hair,Kitten,Low,"['input/images/18b11332e-1.jpg', 'input/images/18b11332e-2.jpg', 'input/images/18b11332e-3.jpg', 'input/images/18b11332e-4.jpg']"
Cat,Faithful,36,Female,Large,Medium,Yes,Yes,Yes,Healthy,180,1e8bcc08d,5,American Shorthair,Brown,Brown Yellow White,American Shorthair,Adult,Low,"['input/images/1e8bcc08d-1.jpg', 'input/images/1e8bcc08d-2.jpg', 'input/images/1e8bcc08d-3.jpg', 'input/images/1e8bcc08d-4.jpg', 'input/images/1e8bcc08d-5.jpg']"
Cat,Sweetie,3,Female,Medium,Medium,No,No,No,Healthy,260,2bf093c71,3,American Shorthair,Black,Black White ,American Shorthair,Kitten,Medium,"['input/images/2bf093c71-1.jpg', 'input/images/2bf093c71-2.jpg', 'input/images/2bf093c71-3.jpg']"
Cat,Didi,3,Female,Medium,Medium,No,Yes,No,Healthy,110,26abfde11,4,Domestic Medium Hair,Black,Black Yellow White,Domestic Medium Hair,Kitten,Low,"['input/images/26abfde11-1.jpg', 'input/images/26abfde11-2.jpg', 'input/images/26abfde11-3.jpg', 'input/images/26abfde11-4.jpg']"
Cat,Gentle,7,Male,Medium,Medium,No,No,No,Healthy,220,c629e59de,5,Domestic Medium Hair,Yellow,Yellow White ,Domestic Medium Hair,Kitten,Medium,"['input/images/c629e59de-1.jpg', 'input/images/c629e59de-2.jpg', 'input/images/c629e59de-3.jpg', 'input/images/c629e59de-4.jpg', 'input/images/c629e59de-5.jpg']"
Cat,Ham,3,Male,Medium,Medium,No,No,No,Healthy,130,0ad8ed80c,5,Domestic Medium Hair,Black,Black White ,Domestic Medium Hair,Kitten,Low,"['input/images/0ad8ed80c-1.jpg', 'input/images/0ad8ed80c-2.jpg', 'input/images/0ad8ed80c-3.jpg', 'input/images/0ad8ed80c-4.jpg', 'input/images/0ad8ed80c-5.jpg']"
Cat,Sweetgirl,3,Female,Medium,Medium,No,No,No,Healthy,280,908381fe7,2,American Shorthair,Black,Black Yellow White,American Shorthair,Kitten,Medium,"['input/images/908381fe7-1.jpg', 'input/images/908381fe7-2.jpg']"
Cat,Orange,3,Male,Medium,Medium,No,No,No,Healthy,190,59827b183,3,American Shorthair,Golden,Golden Yellow ,American Shorthair,Kitten,Low,"['input/images/59827b183-1.jpg', 'input/images/59827b183-2.jpg', 'input/images/59827b183-3.jpg']"
Cat,Mixie,3,Female,Medium,Medium,No,No,No,Healthy,310,94d5cfc72,3,Domestic Short Hair,Black,Black Gray White,Domestic Short Hair,Kitten,Medium,"['input/images/94d5cfc72-1.jpg', 'input/images/94d5cfc72-2.jpg', 'input/images/94d5cfc72-3.jpg']"
Cat,Jasper,3,Female,Medium,Short,No,Yes,No,Healthy,170,58b4eede8,2,American Shorthair,Black,Black White ,American Shorthair,Kitten,Low,"['input/images/58b4eede8-1.jpg', 'input/images/58b4eede8-2.jpg']"
Cat,Hansom,2,Male,Medium,Medium,No,No,No,Healthy,260,9fc096ece,5,American Shorthair,Black,Black Yellow White,American Shorthair,Kitten,Medium,"['input/images/9fc096ece-1.jpg', 'input/images/9fc096ece-2.jpg', 'input/images/9fc096ece-3.jpg', 'input/images/9fc096ece-4.jpg', 'input/images/9fc096ece-5.jpg']"
